node_id,prompt,interaction_count
28360100,"Food Node 28360100: The food description is: Meat broth, Puerto Rican style. This food belongs to the category: Soups. The ingredients in this food are: Soup, beef broth or bouillon canned, ready-to-serve.",1
75112000,"Food Node 75112000: The food description is: Kohlrabi, raw. This food belongs to the category: Other vegetables and combinations. The ingredients in this food are: Kohlrabi, raw.",1
55100020,"Food Node 55100020: The food description is: Pancakes, fruit, frozen. This food belongs to the category: Pancakes, waffles, French toast. The ingredients in this food are: Blueberries, frozen, unsweetened (Includes foods for USDA's Food Distribution Program), Pancakes plain, frozen, ready-to-heat (includes buttermilk).",1
26203110,"Food Node 26203110: The food description is: Frog legs, NS as to cooking method. This food belongs to the category: Shellfish. The ingredients in this food are: Spices, pepper, black, Egg, whole, raw, fresh, Salt, table, iodized, Breading or batter as ingredient in food, Vegetable oil, NFS, Frog legs, raw, Bread, crumbs, dry, grated, plain.",1
75206011,"Food Node 75206011: The food description is: Beans, string, yellow, cooked, from fresh, fat not added in cooking. This food belongs to the category: String beans. The ingredients in this food are: Beans, snap, yellow, cooked, boiled, drained, without salt, Salt, table.",1
22605010,,1
53430100,"Food Node 53430100: The food description is: Crepe, chocolate filled. This food belongs to the category: Pancakes, waffles, French toast. The ingredients in this food are: Flour, wheat, all-purpose, enriched, bleached, Margarine, stick, Milk, NFS, Eggs, Grade A, Large, egg whole, Sugars, granulated, Puddings, chocolate, dry mix, regular, prepared with whole milk, Salt, table, iodized, Puddings, chocolate, ready-to-eat.",1
51160010,,1
91351020,"Food Node 91351020: The food description is: Topping, dietetic. This food belongs to the category: Jams, syrups, toppings. The ingredients in this food are: Syrups, sugar free.",1
57316300,"Food Node 57316300: The food description is: Cereal (Health Valley Oat Bran Flakes). This food belongs to the category: Ready-to-eat cereal, higher sugar (>21.2g/100g). The ingredients in this food are: Cereals ready-to-eat, OAT BRAN FLAKES, HEALTH VALLEY.",1
11832000,,1
75209010,"Food Node 75209010: The food description is: Brussels sprouts, cooked, NS as to form, fat not added in cooking. This food belongs to the category: Other vegetables and combinations. The ingredients in this food are: Brussels sprouts, frozen, cooked, boiled, drained, without salt, Salt, table.",1
61226000,,1
92162000,"Food Node 92162000: The food description is: Coffee, Cappuccino, decaffeinated. This food belongs to the category: Coffee. The ingredients in this food are: Beverages, coffee, brewed, espresso, restaurant-prepared, decaffeinated, Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D, Beverages, water, tap, drinking.",1
73111032,"Food Node 73111032: The food description is: Peas and carrots, from frozen, creamed. This food belongs to the category: Vegetable mixed dishes. The ingredients in this food are: Salt, table, Peas and carrots, frozen, cooked, boiled, drained, without salt, Sauce, homemade, white, medium.",1
28143210,"Food Node 28143210: The food description is: Chicken in orange sauce with almond rice, diet frozen meal. This food belongs to the category: Stir-fry and soy-based sauce mixtures. The ingredients in this food are: Cornstarch, Water, tap, municipal, Orange juice, frozen concentrate, unsweetened, diluted with 3 volume water, Sugars, brown, Carrots, cooked, boiled, drained, without salt, Alcoholic beverage, wine, dessert, sweet, Chicken, broilers or fryers, light meat, meat only, cooked, stewed, Salt, table, Chicken, broilers or fryers, separable fat, raw, Rice, white, long-grain, regular, unenriched, cooked without salt, Nuts, almonds, dry roasted, without salt added, Onions, spring or scallions (includes tops and bulb), raw, Mushrooms, white, cooked, boiled, drained, without salt, Butter, salted.",1
58103310,"Food Node 58103310: The food description is: Tamale casserole with meat. This food belongs to the category: Other Mexican mixed dishes. The ingredients in this food are: Spices, coriander leaf, dried, Ground beef, cooked, Onions, raw, Lard, Salt, table, iodized, Soup, stock, chicken, home-prepared, Corn flour, masa, unenriched, white, Spices, oregano, dried, Peppers, jalapeno, raw, Sugars, brown, Restaurant, Latino, tamale, pork, Garlic, raw, Tomatoes, red, ripe, canned, packed in tomato juice.",1
75216050,"Food Node 75216050: The food description is: Corn, NS as to form, NS as to color, cream style. This food belongs to the category: Corn. The ingredients in this food are: Salt, table, Corn, sweet, yellow, canned, cream style, regular pack.",1
27421010,"Food Node 27421010: The food description is: Stuffed christophine, Puerto Rican style. This food belongs to the category: Meat mixed dishes. The ingredients in this food are: Salt, table, iodized, Eggs, Grade A, Large, egg whole, Pork, fresh, shoulder, whole, separable lean and fat, raw, Puerto Rican seasoning with ham, Chayote, fruit, raw.",1
51502100,,1
73305010,"Food Node 73305010: The food description is: Squash, winter, baked with cheese. This food belongs to the category: Vegetable mixed dishes. The ingredients in this food are: Salt, table, Cheese, cheddar, Table fat, NFS, Bread crumbs, dry, grated, plain, Squash, winter, all varieties, cooked, baked, without salt.",1
21401400,"Food Node 21401400: The food description is: Beef, roast, canned. This food belongs to the category: Beef, excludes ground. The ingredients in this food are: Beef, round, tip round, roast, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, roasted.",1
11513400,"Food Node 11513400: The food description is: Chocolate milk, made from syrup, NS as to type of milk. This food belongs to the category: Flavored milk, reduced fat. The ingredients in this food are: Milk, NFS, Syrup, NESTLE, chocolate.",1
26117121,"Food Node 26117121: The food description is: Haddock, baked or broiled, no added fat. This food belongs to the category: Fish. The ingredients in this food are: Lemon juice, raw, Fish, haddock, raw, Oil or table fat, NFS, Salt, table, iodized.",1
41601080,"Food Node 41601080: The food description is: Pinto bean soup, home recipe, canned or ready-to-serve. This food belongs to the category: Soups. The ingredients in this food are: Pork, cured, ham, boneless, regular (approximately 11% fat), roasted, Beans, pinto, mature seeds, raw (Includes foods for USDA's Food Distribution Program), Soup, chicken broth, ready-to-serve, Carrots, cooked, boiled, drained, without salt, Celery, raw, Parsley, fresh, Onions, cooked, boiled, drained, without salt, Celery, cooked, boiled, drained, without salt.",1
58146363,"Food Node 58146363: The food description is: Pasta with tomato-based sauce and seafood, ready-to-heat. This food belongs to the category: Pasta mixed dishes, excludes macaroni and cheese. The ingredients in this food are: Vegetable oil, NFS, Salt, table, iodized, Pasta, cooked, enriched, without added salt, Spaghetti sauce with seafood.",1
74504020,"Food Node 74504020: The food description is: Tomato and okra, cooked, fat added in cooking, NS as to type of fat. This food belongs to the category: Other vegetables and combinations. The ingredients in this food are: Okra, cooked, boiled, drained, without salt, Salt, table, Tomatoes, red, ripe, canned, packed in tomato juice, Table fat, NFS.",1
53430250,,1
24300110,"Food Node 24300110: The food description is: Duck, cooked, skin eaten. This food belongs to the category: Turkey, duck, other poultry. The ingredients in this food are: Duck, domesticated, meat and skin, cooked, roasted, Salt, table, iodized.",1
58123120,"Food Node 58123120: The food description is: Sweet bread dough, filled with bean paste, meatless, steamed. This food belongs to the category: Doughnuts, sweet rolls, pastries. The ingredients in this food are: Wheat flour, white, all-purpose, enriched, bleached, Lard, Beverages, water, tap, municipal, Vinegar, distilled, Beans, kidney, all types, mature seeds, cooked, boiled, without salt, Flour, wheat, all-purpose, enriched, bleached, Leavening agents, baking powder, double-acting, sodium aluminum sulfate, Lard, Beverages, water, tap, municipal, Vinegar, distilled, Beans, kidney, all types, mature seeds, cooked, boiled, without salt, Salt, table, iodized, Sugars, granulated, Salt, table, iodized, Sugars, granulated, Leavening agents, baking powder, double-acting, sodium aluminum sulfate.",1
57407110,"Food Node 57407110: The food description is: Cereal (General Mills 25% Less Sugar Trix). This food belongs to the category: Ready-to-eat cereal, higher sugar (>21.2g/100g). The ingredients in this food are: Cereals ready-to-eat, GENERAL MILLS, 25% Less Sugar TRIX.",1
26117160,"Food Node 26117160: The food description is: Fish, haddock, steamed. This food belongs to the category: Fish. The ingredients in this food are: Salt, table, iodized, Fish, haddock, raw.",1
72119212,"Food Node 72119212: The food description is: Kale, frozen, cooked, no added fat. This food belongs to the category: Other dark green vegetables. The ingredients in this food are: Salt, table, iodized, Kale, frozen, cooked, boiled, drained, without salt, Kale, frozen, cooked, boiled, drained, without salt, Salt, table.",1
75214030,"Food Node 75214030: The food description is: Cauliflower, frozen, cooked with oil. This food belongs to the category: Other vegetables and combinations. The ingredients in this food are: Salt, table, iodized, Cauliflower, frozen, cooked, boiled, drained, without salt, Vegetable oil, NFS.",1
53720210,Food Node 53720210: The food description is: Nutrition bar (Clif Kids Organic Zbar). This food belongs to the category: Nutrition bars. The ingredients in this food are: Clif Z bar.,1
27133010,"Food Node 27133010: The food description is: Stewed goat, Puerto Rican style. This food belongs to the category: Meat mixed dishes. The ingredients in this food are: Pimento, canned, Olive oil, Tomatoes, red, ripe, raw, year round average, Oil, olive, salad or cooking, Pork, cured, ham, center slice, country-style, separable lean only, raw, Pork, cured, salt pork, raw, Onions, raw, Game meat, goat, cooked, roasted, Salt, table, iodized, Garlic, raw, Spices, pepper, black, Vinegar, cider, Olives, pickled, canned or bottled, green.",1
75219035,"Food Node 75219035: The food description is: Mushrooms, cooked, from fresh, made with margarine. This food belongs to the category: Other vegetables and combinations. The ingredients in this food are: Margarine, NFS, Salt, table, Mushrooms, white, cooked, boiled, drained, without salt.",1
24134301,"Food Node 24134301: The food description is: Chicken leg, drumstick and thigh, sauteed, skin not eaten. This food belongs to the category: Chicken, whole pieces. The ingredients in this food are: Chicken, broilers or fryers, thigh, meat only, cooked, roasted, Vegetable oil, NFS, Chicken, broilers or fryers, dark meat, drumstick, meat only, cooked, roasted, Salt, table, iodized.",1
22311510,"Food Node 22311510: The food description is: Ham, smoked or cured, canned, lean and fat eaten. This food belongs to the category: Cold cuts and cured meats. The ingredients in this food are: Pork, cured, ham, extra lean and regular, canned, unheated, Pork, cured, ham and water product, whole, boneless, separable lean and fat, unheated, Pork, cured, ham with natural juices, whole, boneless, separable lean and fat, unheated, Pork, cured, ham -- water added, whole, boneless, separable lean and fat, unheated.",1
57307500,"Food Node 57307500: The food description is: Cereal, millet, puffed. This food belongs to the category: Ready-to-eat cereal, lower sugar (=<21.2g/100g). The ingredients in this food are: Millet, puffed.",1
41812850,"Food Node 41812850: The food description is: Vegetarian stroganoff. This food belongs to the category: Processed soy products. The ingredients in this food are: Mushrooms, canned, drained solids, Flour, wheat, all-purpose, enriched, bleached, Cream, sour, cultured, Mushrooms, canned, drained solids, Soup, cream of mushroom, canned, condensed, Vegetable oil, NFS, Onions, raw, Veggie burgers or soyburgers, unprepared, Wheat flour, white, all-purpose, enriched, bleached, Veggie burgers or soyburgers, unprepared, Onions, raw, Vegetable oil, NFS, Soup, cream of mushroom, canned, condensed, Cream, sour, cultured.",1
58106780,,1
91718300,"Food Node 91718300: The food description is: Ladoo, round ball. This food belongs to the category: Candy not containing chocolate. The ingredients in this food are: Butter, stick, salted, Sugars, granulated, Chickpeas (garbanzo beans, bengal gram), mature seeds, raw, Beverages, water, tap, municipal.",1
75204031,"Food Node 75204031: The food description is: Beans, lima, immature, cooked, from frozen, made with butter. This food belongs to the category: Other starchy vegetables. The ingredients in this food are: Butter, salted, Lima beans, immature seeds, frozen, fordhook, cooked, boiled, drained, without salt, Salt, table.",1
53116650,"Food Node 53116650: The food description is: Cake, Quezadilla, El Salvadorian style. This food belongs to the category: Cakes and pies. The ingredients in this food are: Bread, pan dulce, sweet yeast bread.",1
27311220,"Food Node 27311220: The food description is: Corned beef, potatoes, and vegetables excluding carrots, broccoli, and dark-green leafy; no sauce. This food belongs to the category: Meat mixed dishes. The ingredients in this food are: Beans, snap, green, frozen, cooked, boiled, drained without salt, Beef, cured, corned beef, brisket, cooked, Vegetable oil, NFS, Potatoes, boiled, cooked without skin, flesh, without salt, Corn, sweet, yellow, frozen, kernels cut off cob, boiled, drained, without salt, Salt, table, iodized.",1
74503010,"Food Node 74503010: The food description is: Tomato and corn, cooked, fat not added in cooking. This food belongs to the category: Other vegetables and combinations. The ingredients in this food are: Corn, sweet, yellow, canned, whole kernel, drained solids, Tomatoes, red, ripe, canned, packed in tomato juice, Salt, table.",1
92550360,"Food Node 92550360: The food description is: Apple juice beverage, 40-50% juice, light. This food belongs to the category: Fruit drinks. The ingredients in this food are: Beverages, Apple juice drink, light, fortified with vitamin C.",1
55100030,"Food Node 55100030: The food description is: Pancakes, whole grain, frozen. This food belongs to the category: Pancakes, waffles, French toast. The ingredients in this food are: Pancakes plain, frozen, ready-to-heat (includes buttermilk), Wheat bran, crude.",1
75221014,"Food Node 75221014: The food description is: Onions, cooked, NS as to form, made with oil. This food belongs to the category: Onions. The ingredients in this food are: Onions, frozen, chopped, cooked, boiled, drained, without salt, Vegetable oil, NFS, Salt, table.",1
41102030,"Food Node 41102030: The food description is: Black, brown, or Bayo beans, canned, drained, NS as to fat added in cooking. This food belongs to the category: Beans, peas, legumes. The ingredients in this food are: Black, brown, or Bayo beans, canned, drained, fat not added in cooking, Vegetable oil, NFS.",1
53116570,"Food Node 53116570: The food description is: Cake, Ravani. This food belongs to the category: Cakes and pies. The ingredients in this food are: Salt, table, iodized, Margarine, stick, Egg, whole, raw, fresh, Leavening agents, baking powder, double-acting, sodium aluminum sulfate, Wheat flour, white, all-purpose, enriched, bleached, Cereals, CREAM OF WHEAT, regular, 10 minute cooking, dry, Vanilla extract, imitation, no alcohol, Milk, NFS, Lemon juice, raw, Sugars, granulated, Beverages, water, tap, drinking, Lemon peel, raw.",1
32204010,"Food Node 32204010: The food description is: Scrambled egg sandwich. This food belongs to the category: Egg/breakfast sandwiches (single code). The ingredients in this food are: Bread, white, commercially prepared (includes soft bread crumbs), Egg omelet or scrambled egg, made with oil, Egg, whole, cooked, scrambled.",1
26117131,"Food Node 26117131: The food description is: Haddock, coated, baked or broiled, no added fat. This food belongs to the category: Fish. The ingredients in this food are: Salt, table, iodized, Bread, crumbs, dry, grated, plain, Wheat flour, white, all-purpose, enriched, bleached, Spices, pepper, black, Milk, NFS, Fish, haddock, raw.",1
75226022,"Food Node 75226022: The food description is: Peppers, green, cooked, made with butter. This food belongs to the category: Other vegetables and combinations. The ingredients in this food are: Butter, salted, Peppers, sweet, green, cooked, boiled, drained, without salt, Salt, table.",1
25221110,"Food Node 25221110: The food description is: Knockwurst. This food belongs to the category: Sausages. The ingredients in this food are: Knackwurst, knockwurst, pork, beef.",1
75221018,"Food Node 75221018: The food description is: Onions, cooked, from fresh, made with butter. This food belongs to the category: Onions. The ingredients in this food are: Salt, table, Onions, cooked, boiled, drained, without salt, Butter, salted.",1
53391100,"Food Node 53391100: The food description is: Pie shell, graham cracker. This food belongs to the category: Cakes and pies. The ingredients in this food are: Pie Crust, Cookie-type, Graham Cracker, Ready Crust.",1
27520350,"Food Node 27520350: The food description is: Ham and cheese sandwich, with spread, grilled. This food belongs to the category: Other sandwiches (single code). The ingredients in this food are: Bread, white, commercially prepared, toasted, Ham, sliced, regular (approximately 11% fat), Cheese product, pasteurized process, American, vitamin D fortified, Salad dressing, mayonnaise, regular.",1
28140320,"Food Node 28140320: The food description is: Chicken and noodles with vegetable, dessert, frozen meal. This food belongs to the category: Poultry mixed dishes. The ingredients in this food are: Corn, sweet, yellow, cooked, boiled, drained, without salt, Salt, table, iodized, Shortening, vegetable, household, composite, Shortening, household, soybean (partially hydrogenated)-cottonseed (partially hydrogenated), Chicken, broilers or fryers, meat and skin, cooked, roasted, Soy flour, defatted, Beverages, water, tap, municipal, Soup, chicken broth, ready-to-serve, Pasta, cooked, enriched, without added salt, Egg, whole, cooked, hard-boiled, Wheat flour, white, all-purpose, enriched, bleached, Sugars, granulated, Corn, sweet, yellow, frozen, kernels cut off cob, boiled, drained, without salt, Chicken, NS as to part and cooking method, NS as to skin eaten.",1
55310100,"Food Node 55310100: The food description is: Fried bread, Puerto Rican style. This food belongs to the category: Pancakes, waffles, French toast. The ingredients in this food are: Egg, whole, raw, fresh, Salt, table, iodized, Milk, NFS, Sugars, granulated, Beverages, water, tap, drinking, Vegetable oil, NFS, Spices, cinnamon, ground, Beverages, Wine, non-alcoholic, Bread, french or vienna (includes sourdough).",1
55105000,"Food Node 55105000: The food description is: Pancakes, buckwheat. This food belongs to the category: Pancakes, waffles, French toast. The ingredients in this food are: Pancakes, buckwheat, dry mix, incomplete, Milk, NFS, Egg, whole, raw, fresh, Oil or table fat, NFS, Vegetable oil, NFS.",1
26149140,"Food Node 26149140: The food description is: Swordfish, coated, fried. This food belongs to the category: Fish. The ingredients in this food are: Fish, swordfish, raw, Egg, whole, raw, fresh, Bread, crumbs, dry, grated, plain, Salt, table, iodized, Spices, pepper, black, Vegetable oil, NFS.",1
75220002,"Food Node 75220002: The food description is: Okra, cooked, from frozen, NS as to fat added in cooking. This food belongs to the category: Other vegetables and combinations. The ingredients in this food are: Salt, table, Table fat, NFS, Okra, frozen, cooked, boiled, drained, without salt.",1
58107234,"Food Node 58107234: The food description is: White pizza, cheese, with meat and vegetables, thick crust. This food belongs to the category: Pizza. The ingredients in this food are: Onions, cooked, boiled, drained, without salt, Peppers, sweet, green, cooked, boiled, drained, without salt, Sausage, Italian, pork, mild, cooked, pan-fried, Pepperoni, beef and pork, sliced, Cheese, mozzarella, low moisture, part-skim, Garlic, raw, Oil, olive, salad or cooking, Olive oil, Bread, Italian, Cheese, ricotta, whole milk, Cheese, mozzarella, whole milk.",1
58102540,"Food Node 58102540: The food description is: Burrito, chicken, with beans and rice, cheese. This food belongs to the category: Burritos and tacos. The ingredients in this food are: Salt, table, iodized, Cheese and Queso as ingredient, Refried beans, canned, traditional, reduced sodium, Rice, white, long-grain, regular, enriched, cooked, Beverages, water, tap, drinking, Tortillas, ready-to-bake or -fry, flour, refrigerated, Chicken as ingredient in recipes.",1
27311620,"Food Node 27311620: The food description is: Beef, potatoes, and vegetables excluding carrots, broccoli, and dark-green leafy; cream sauce, white sauce, or mushroom sauce. This food belongs to the category: Meat mixed dishes. The ingredients in this food are: Soup, cream of mushroom, canned, condensed, Milk, NFS, Potatoes, boiled, cooked without skin, flesh, without salt, Corn, sweet, yellow, frozen, kernels cut off cob, boiled, drained, without salt, Beans, snap, green, frozen, cooked, boiled, drained without salt, Vegetable oil, NFS, Salt, table, iodized, Beef, round, top round steak, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, broiled.",1
34001510,"Food Node 34001510: The food description is: Egg sandwich on biscuit, with sausage. This food belongs to the category: Egg/breakfast sandwiches. The ingredients in this food are: Egg, whole, fried, NS as to fat, Pork, fresh, separable fat, cooked, Pork sausage, link/patty, cooked, pan-fried, Fast food, biscuit.",1
27451030,"Food Node 27451030: The food description is: Lobster with sauce, Puerto Rican style. This food belongs to the category: Seafood mixed dishes. The ingredients in this food are: Oil, olive, salad or cooking, Crustaceans, lobster, northern, raw, Onions, raw, Tomato products, canned, sauce, Spices, pepper, black, Salt, table, iodized, Tomatoes, red, ripe, raw, year round average, Beverages, Wine, non-alcoholic, Olive oil, Garlic, raw, Peppers, sweet, green, raw.",1
42304040,"Food Node 42304040: The food description is: Almond butter and jelly sandwich, on wheat bread. This food belongs to the category: Peanut butter and jelly sandwiches. The ingredients in this food are: Jellies, Wheat bread as ingredient in sandwiches, Nuts, almond butter, plain, with salt added.",1
27520410,"Food Node 27520410: The food description is: Cuban sandwich, with spread. This food belongs to the category: Other sandwiches (single code). The ingredients in this food are: Margarine, stick, Rolls, hamburger or hotdog, plain, Pork, cured, ham, whole, separable lean only, roasted, Cheese, swiss, Pork, fresh, loin, whole, separable lean only, cooked, roasted, Mustard, prepared, yellow, Pickles, cucumber, dill or kosher dill, Cheese, swiss, Ham, sliced, pre-packaged, deli meat (96%fat free, water added), Pork, carnitas, Rolls, hamburger or hotdog, plain.",1
58102820,"Food Node 58102820: The food description is: Enchilada, pork. This food belongs to the category: Other Mexican mixed dishes. The ingredients in this food are: Tortillas, ready-to-bake or -fry, corn, Beverages, water, tap, drinking, Pork, fresh, shoulder, (Boston butt), blade (steaks), separable lean and fat, cooked, braised, Refried beans, canned, traditional, reduced sodium, Cheese and Queso as ingredient, Sauce, enchilada, red, mild, ready to serve, Vegetable oil, NFS, Salt, table, iodized.",1
27580060,"Food Node 27580060: The food description is: Multiple meat sandwich or sub, with cheese, restaurant. This food belongs to the category: Deli and cured meat sandwiches. The ingredients in this food are: Cheese as ingredient in sandwiches, Bologna, meat and poultry, Ham, sliced, pre-packaged, deli meat (96%fat free, water added), Roast beef, deli style, prepackaged, sliced, Bread, white, commercially prepared, Turkey breast, sliced, prepackaged.",1
11522000,,1
75208120,"Food Node 75208120: The food description is: Beets, canned, low sodium, fat added in cooking, NS as to type of fat. This food belongs to the category: Other vegetables and combinations. The ingredients in this food are: Beets, canned, no salt added, solids and liquids, Table fat, NFS.",1
61225000,,1
93106100,"Food Node 93106100: The food description is: Alcoholic malt beverage. This food belongs to the category: Beer. The ingredients in this food are: Alcoholic beverages, beer, higher alcohol.",1
34001500,"Food Node 34001500: The food description is: Egg sandwich on biscuit. This food belongs to the category: Egg/breakfast sandwiches. The ingredients in this food are: Cheese as ingredient in sandwiches, Egg, whole, fried, NS as to fat, Fast food, biscuit.",1
78101115,"Food Node 78101115: The food description is: Fruit and vegetable smoothie, non-dairy. This food belongs to the category: Smoothies and grain drinks. The ingredients in this food are: Spinach, baby, Non-dairy milk, NFS, Orange juice, 100%, NFS, Spinach, raw, Bananas, ripe and slightly ripe, raw.",1
91705470,"Food Node 91705470: The food description is: Chocolate candy, coconut filled. This food belongs to the category: Candy containing chocolate. The ingredients in this food are: Nuts, almonds, Candies, MOUNDS Candy Bar.",1
58104165,"Food Node 58104165: The food description is: Nachos, chicken, with beans. This food belongs to the category: Nachos. The ingredients in this food are: Snacks, tortilla chips, plain, white corn, salted, Cheese sauce, Chicken as ingredient in recipes, Salt, table, iodized, Refried beans, canned, traditional, reduced sodium.",1
34002140,"Food Node 34002140: The food description is: Sausage biscuit sandwich, with cheese. This food belongs to the category: Egg/breakfast sandwiches. The ingredients in this food are: Cheese as ingredient in sandwiches, Pork, fresh, separable fat, cooked, Pork sausage, link/patty, cooked, pan-fried, Fast food, biscuit.",1
58104295,"Food Node 58104295: The food description is: Gordita, meat, with beans. This food belongs to the category: Other Mexican mixed dishes. The ingredients in this food are: Cheese and Queso as ingredient, Refried beans, canned, traditional, reduced sodium, Beef as ingredient in recipes, Salt, table, iodized, Vegetable oil, NFS, Gordita/sope shell, plain, no filling.",1
27580010,"Food Node 27580010: The food description is: Multiple meat sandwich on white. This food belongs to the category: Deli and cured meat sandwiches. The ingredients in this food are: Turkey breast, sliced, prepackaged, Bread, white, commercially prepared, Ham, sliced, pre-packaged, deli meat (96%fat free, water added), Roast beef, deli style, prepackaged, sliced, Bologna, meat and poultry.",1
27520270,"Food Node 27520270: The food description is: Ham sandwich wrap. This food belongs to the category: Deli and cured meat sandwiches. The ingredients in this food are: Cheese as ingredient in sandwiches, Tortillas, ready-to-bake or -fry, flour, refrigerated, Ham, sliced, pre-packaged, deli meat (96%fat free, water added).",1
27513065,"Food Node 27513065: The food description is: Roast beef sandwich on wheat, with cheese. This food belongs to the category: Deli and cured meat sandwiches. The ingredients in this food are: Wheat bread as ingredient in sandwiches, Roast beef, deli style, prepackaged, sliced, Cheese as ingredient in sandwiches.",1
27580040,"Food Node 27580040: The food description is: Multiple meat sandwich on wheat, with cheese. This food belongs to the category: Deli and cured meat sandwiches. The ingredients in this food are: Wheat bread as ingredient in sandwiches, Turkey breast, sliced, prepackaged, Ham, sliced, pre-packaged, deli meat (96%fat free, water added), Roast beef, deli style, prepackaged, sliced, Bologna, meat and poultry, Cheese as ingredient in sandwiches.",1
58146303,"Food Node 58146303: The food description is: Pasta with tomato-based sauce, and added vegetables, ready-to-heat. This food belongs to the category: Pasta mixed dishes, excludes macaroni and cheese. The ingredients in this food are: Pasta, cooked, enriched, without added salt, Spaghetti sauce with added vegetables, Vegetable oil, NFS, Salt, table, iodized.",1
91705312,"Food Node 91705312: The food description is: Dark chocolate candy with nuts, other, NFS. This food belongs to the category: Candy containing chocolate. The ingredients in this food are: Dark chocolate candy with nuts.",1
58146733,"Food Node 58146733: The food description is: Pasta, whole grain, with cream sauce, poultry, and added vegetables, ready-to-heat. This food belongs to the category: Pasta mixed dishes, excludes macaroni and cheese. The ingredients in this food are: Alfredo sauce with poultry and added vegetables, Vegetable oil, NFS, Salt, table, iodized, Pasta, whole-wheat, cooked (Includes foods for USDA's Food Distribution Program).",1
11300100,"Food Node 11300100: The food description is: Non-dairy milk, NFS. This food belongs to the category: Milk substitutes. The ingredients in this food are: Almond milk, unsweetened, plain, shelf stable, Soymilk, original and vanilla, with added calcium, vitamins A and D, Beverages, coconut milk, sweetened, fortified with calcium, vitamins A, B12, D2, Almond milk, sweetened, Beverages, almond milk, sweetened, vanilla flavor, ready-to-drink.",1
53305800,"Food Node 53305800: The food description is: Pie, key lime. This food belongs to the category: Cakes and pies. The ingredients in this food are: Milk, canned, condensed, sweetened, Butter, stick, unsalted, Beverages, water, tap, drinking, Pie Crust, Cookie-type, Graham Cracker, Ready Crust, Salt, table, iodized, Lime juice, canned or bottled, unsweetened, Cream, sour, cultured.",1
28310170,"Food Node 28310170: The food description is: Beef broth, without tomato, home recipe. This food belongs to the category: Soups. The ingredients in this food are: Soup, stock, beef, home-prepared.",1
75607040,"Food Node 75607040: The food description is: Mushroom soup, with meat broth, prepared with water. This food belongs to the category: Soups. The ingredients in this food are: Soup, mushroom with beef stock, canned, condensed, Beverages, water, tap, drinking.",1
32131220,"Food Node 32131220: The food description is: Egg omelet or scrambled egg, with potatoes and/or onions, NS as to fat added in cooking. This food belongs to the category: Eggs and omelets. The ingredients in this food are: Milk, NFS, Eggs, Grade A, Large, egg whole, Salt, table, iodized, Oil or table fat, NFS, Potatoes, baked, flesh and skin, without salt, Onions, cooked, as ingredient, Vegetable oil, NFS, Potatoes, boiled, cooked without skin, flesh, without salt, Onions, raw.",1
58116125,"Food Node 58116125: The food description is: Empanada, chicken. This food belongs to the category: Turnovers and other grain-based items. The ingredients in this food are: Pie crust, standard-type, frozen, ready-to-bake, enriched, baked, Beverages, water, tap, drinking, Cheese and Queso as ingredient, Potatoes, baked, flesh, without salt, Chicken as ingredient in recipes, Salt, table, iodized.",1
27116110,"Food Node 27116110: The food description is: Beef curry with rice. This food belongs to the category: Meat mixed dishes. The ingredients in this food are: Rice, cooked, NFS, Beef curry.",1
11461210,"Food Node 11461210: The food description is: Frozen yogurt bar, vanilla. This food belongs to the category: Ice cream and frozen dairy desserts. The ingredients in this food are: Frozen yogurts, flavors other than chocolate.",1
27580110,"Food Node 27580110: The food description is: Turkey and ham sandwich on white. This food belongs to the category: Deli and cured meat sandwiches. The ingredients in this food are: Bread, white, commercially prepared, Turkey breast, sliced, prepackaged, Ham, sliced, pre-packaged, deli meat (96%fat free, water added).",1
58102340,"Food Node 58102340: The food description is: Burrito, beef, with beans and rice, cheese. This food belongs to the category: Burritos and tacos. The ingredients in this food are: Salt, table, iodized, Cheese and Queso as ingredient, Refried beans, canned, traditional, reduced sodium, Beverages, water, tap, drinking, Beef as ingredient in recipes, Tortillas, ready-to-bake or -fry, flour, refrigerated, Rice, white, long-grain, regular, enriched, cooked.",1
58146433,"Food Node 58146433: The food description is: Pasta with cream sauce, poultry, and added vegetables, ready-to-heat. This food belongs to the category: Pasta mixed dishes, excludes macaroni and cheese. The ingredients in this food are: Vegetable oil, NFS, Salt, table, iodized, Pasta, cooked, enriched, without added salt, Alfredo sauce with poultry and added vegetables.",1
27560715,"Food Node 27560715: The food description is: Italian sausage sandwich on wheat. This food belongs to the category: Deli and cured meat sandwiches. The ingredients in this food are: Wheat bun as ingredient in sandwiches, Sausage, Italian, pork, mild, cooked, pan-fried.",1
32130500,"Food Node 32130500: The food description is: Egg omelet or scrambled egg, with vegetables other than dark green and/or tomatoes, fat not added in cooking . This food belongs to the category: Eggs and omelets. The ingredients in this food are: Milk, NFS, Onions, raw, Other vegetables as ingredient in omelet, Salt, table, iodized, Eggs, Grade A, Large, egg whole, Mushrooms, white, raw, Peppers, sweet, green, raw.",1
